Provenance,Destination,Train,Numéro,Jour,Départ (réel),Départ (prévu),Retard (min),Cause,Arrêts
Nantes,Rennes ,TER,858374,10-03-2023,16:04:00,16:04:00,0,,['Rennes']
Nantes,Paris - Montparnasse - Hall 1 & 2 ,TGV INOUI,8880,10-03-2023,16:05:00,16:05:00,0,,"['Angers-Saint-Laud', 'Le Mans', 'Paris - Montparnasse - Hall 1 & 2']"
Nantes,Nort-sur-Erdre ,TER,859562,10-03-2023,16:10:00,16:10:00,0,,"['Haluchère - Batignolles', 'Babinière', 'Erdre-Active', 'La Chapelle Centre', 'La Chapelle - Aulnay', 'Sucé-sur-Erdre', 'Nort-sur-Erdre']"
Nantes,Saint-Jean-de-Monts - Esplanade de la Mer ,TER,57649,10-03-2023,16:15:00,16:15:00,0,,"['Challans', 'Le Perrier', 'Saint-Jean-de-Monts - Gare Routière', 'Saint-Jean-de-Monts - Odysséa - Congrès', 'Saint-Jean-de-Monts - Esplanade de la Mer']"
Nantes,Angers-Saint-Laud ,TER,857522,10-03-2023,16:17:00,16:17:00,0,,"['Ancenis', 'Varades - Saint-Florent-le-Vieil', 'Ingrandes sur Loire', 'Champtocé-sur-Loire', 'La Possonnière', 'Angers-Saint-Laud']"
Nantes,Cholet ,TER,37605,10-03-2023,16:20:00,16:20:00,0,,"['Cholet les Halles', 'Cholet']"
Nantes,Savenay ,TER,858423,10-03-2023,16:21:00,16:21:00,0,,"['Chantenay', 'La Basse Indre - Saint-Herblain', 'Couëron', 'Saint-Étienne-de-Montluc', 'Cordemais', 'Savenay']"
Nantes,Ancenis ,TER,859422,10-03-2023,16:22:00,16:22:00,0,,"['Thouaré', 'Mauves-sur-Loire', 'Le Cellier', 'Oudon', 'Ancenis']"
Nantes,Châteaubriant - Tram Train ,TER,859608,10-03-2023,16:35:00,16:35:00,0,,"['Haluchère - Batignolles', 'Babinière', 'Erdre-Active', 'La Chapelle Centre', 'La Chapelle - Aulnay', 'Sucé-sur-Erdre', 'Nort-sur-Erdre', 'Abbaretz', 'Issé', 'Châteaubriant - Tram Train']"
Nantes,Les Sables-d'Olonne ,TER,858895,10-03-2023,16:35:00,16:35:00,0,,"['Clisson', 'Montaigu', 'L\'Herbergement - Les Brouzils"", \'links\': [], \'coord\': {\'lat\': \'46.906946\', \'lon\': \'-1.371279\'}, \'label\': ""L\'Herbergement - Les Brouzils (L\'Herbergement)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87486126:Train\'', 'Belleville-sur-Vie', 'La Roche-sur-Yon', 'La Mothe-Achard', 'Olonne-sur-Mer', 'Les Sables-d\'Olonne"", \'links\': [], \'coord\': {\'lat\': \'46.500032\', \'lon\': \'-1.781116\'}, \'label\': ""Les Sables-d\'Olonne (Les Sables-d\'Olonne)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87486449:Train\'']"
Nantes,Paris - Montparnasse - Hall 1 & 2 ,TGV INOUI,8144,10-03-2023,17:09:00,17:09:00,0,,"['Angers-Saint-Laud', 'Paris - Montparnasse - Hall 1 & 2']"
La Roche-sur-Yon,Paris - Montparnasse - Hall 1 & 2 ,TGV INOUI,8984,10-03-2023,17:09:00,17:09:00,0,,"['Angers-Saint-Laud', 'Paris - Montparnasse - Hall 1 & 2']"
Nantes,Le Croisic ,TER,858075,10-03-2023,17:10:00,17:10:00,0,,"['Savenay', 'Saint-Nazaire', 'Pornichet', 'La Baule les Pins', 'La Baule-Escoublac', 'Le Pouliguen', 'Batz-sur-Mer', 'Le Croisic']"
Nantes,Nort-sur-Erdre ,TER,859564,10-03-2023,17:10:00,17:10:00,0,,"['Haluchère - Batignolles', 'Babinière', 'Erdre-Active', 'La Chapelle Centre', 'La Chapelle - Aulnay', 'Sucé-sur-Erdre', 'Nort-sur-Erdre']"
Nantes,Clisson ,TER,859753,10-03-2023,17:13:00,17:13:00,0,,"['Saint-Sébastien - Pas Enchantés', 'Saint-Sébastien - Frêne Rond', 'Vertou', 'La Haie-Fouassière', 'Le Pallet', 'Gorges', 'Clisson']"
Nantes,Tours ,TER,860114,10-03-2023,17:13:00,17:13:00,0,,"['Ancenis', 'Angers-Saint-Laud', 'La Ménitré', 'Saumur', 'Port Boulet', 'Langeais', 'Cinq-Mars-la-Pile', 'Tours']"
Nantes,Noirmoutier-en-l'Île ,TER,57505,10-03-2023,17:15:00,17:15:00,0,,"['Sainte-Pazanne - Mairie', 'Bourgneuf-en-Retz - Centre-Écoles', 'Bouin', 'Beauvoir-sur-Mer', 'Fromentine - la Barre-de-Monts', 'Barbâtre - Rond-Point de Gois', 'La Guérinière - Rond-Point d\'Europe"", \'links\': [], \'coord\': {\'lat\': \'46.969739\', \'lon\': \'-2.239189\'}, \'label\': ""La Guérinière - Rond-Point d\'Europe (La Guérinière)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87463026:Coach\'', 'Noirmoutier-en-l\'Île"", \'links\': [], \'coord\': {\'lat\': \'47.000643\', \'lon\': \'-2.249064\'}, \'label\': ""Noirmoutier-en-l\'Île (Noirmoutier-en-l\'Île)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87320762:Coach\'']"
Nantes,Cholet les Halles ,TER,57979,10-03-2023,17:15:00,17:15:00,0,,"['Cholet', 'Cholet les Halles']"
Nantes,Savenay ,TER,858425,10-03-2023,17:22:00,17:22:00,0,,"['Chantenay', 'La Basse Indre - Saint-Herblain', 'Couëron', 'Saint-Étienne-de-Montluc', 'Cordemais', 'Savenay']"
Nantes,Saint-Gilles-Croix-de-Vie ,TER,859125,10-03-2023,17:25:00,17:25:00,0,,"['Rezé Pont Rousseau', 'Bouaye', 'Port-Saint-Père - Saint-Mars', 'Sainte-Pazanne', 'Machecoul', 'Challans', 'Saint-Hilaire-de-Riez - Gare SNCF', 'Saint-Gilles-Croix-de-Vie']"
Nantes,Cholet ,TER,859663,10-03-2023,17:29:00,17:29:00,0,,"['Clisson', 'Cugand', 'Boussay - La Bruffière', 'Torfou-Tiffauges', 'Cholet']"
Nantes,Châteaubriant - Tram Train ,TER,859610,10-03-2023,17:35:00,17:35:00,0,,"['Haluchère - Batignolles', 'Babinière', 'Erdre-Active', 'La Chapelle Centre', 'La Chapelle - Aulnay', 'Sucé-sur-Erdre', 'Nort-sur-Erdre', 'Abbaretz', 'Issé', 'Châteaubriant - Tram Train']"
Nantes,Saint-Nazaire ,TER,858025,10-03-2023,17:38:00,17:38:00,0,,"['Saint-Étienne-de-Montluc', 'Savenay', 'Donges', 'Montoir-de-Bretagne', 'La Croix de Méan', 'Penhoët', 'Saint-Nazaire']"
Nantes,Le Mans ,TER,857324,10-03-2023,17:44:00,17:44:00,0,,"['Ancenis', 'Angers-Saint-Laud', 'Sablé-sur-Sarthe', 'Le Mans']"
Nantes,Rennes ,TER,857724,10-03-2023,17:44:00,17:44:00,0,,"['Ancenis', 'Angers-Saint-Laud', 'Sablé-sur-Sarthe', 'Laval', 'Vitré', 'Rennes']"
Nantes,Pornic ,TER,859275,10-03-2023,17:48:00,17:48:00,0,,"['Rezé Pont Rousseau', 'Bouaye', 'Port-Saint-Père - Saint-Mars', 'Sainte-Pazanne', 'Saint-Hilaire-de-Chaléons', 'Bourgneuf-en-Retz', 'Les Moutiers-en-Retz', 'La Bernerie-en-Retz', 'Pornic']"
Nantes,Ancenis ,TER,859474,10-03-2023,17:48:00,17:48:00,0,,"['Thouaré', 'Mauves-sur-Loire', 'Le Cellier', 'Oudon', 'Ancenis']"
Nantes,Le Croisic ,TER,858077,10-03-2023,18:04:00,18:04:00,0,,"['Savenay', 'Saint-Nazaire', 'Pornichet', 'La Baule les Pins', 'La Baule-Escoublac', 'Le Pouliguen', 'Batz-sur-Mer', 'Le Croisic']"
Le Croisic,Paris - Montparnasse - Hall 1 & 2 ,TGV INOUI,8926,10-03-2023,18:05:00,18:05:00,0,,"['Angers-Saint-Laud', 'Sablé-sur-Sarthe', 'Le Mans', 'Paris - Montparnasse - Hall 1 & 2']"
Nantes,Les Sables-d'Olonne ,TER,858877,10-03-2023,18:08:00,18:08:00,0,,"['Clisson', 'Montaigu', 'L\'Herbergement - Les Brouzils"", \'links\': [], \'coord\': {\'lat\': \'46.906946\', \'lon\': \'-1.371279\'}, \'label\': ""L\'Herbergement - Les Brouzils (L\'Herbergement)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87486126:Train\'', 'Belleville-sur-Vie', 'La Roche-sur-Yon', 'La Mothe-Achard', 'Olonne-sur-Mer', 'Les Sables-d\'Olonne"", \'links\': [], \'coord\': {\'lat\': \'46.500032\', \'lon\': \'-1.781116\'}, \'label\': ""Les Sables-d\'Olonne (Les Sables-d\'Olonne)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87486449:Train\'']"
Nantes,Rennes ,TER,858386,10-03-2023,18:09:00,18:09:00,0,,['Rennes']
Nantes,Nort-sur-Erdre ,TER,859566,10-03-2023,18:10:00,18:10:00,0,,"['Haluchère - Batignolles', 'Babinière', 'Erdre-Active', 'La Chapelle Centre', 'La Chapelle - Aulnay', 'Sucé-sur-Erdre', 'Nort-sur-Erdre']"
Nantes,Clisson ,TER,859751,10-03-2023,18:13:00,18:13:00,0,,"['Saint-Sébastien - Pas Enchantés', 'Saint-Sébastien - Frêne Rond', 'Vertou', 'La Haie-Fouassière', 'Le Pallet', 'Gorges', 'Clisson']"
Nantes,Redon ,TER,858227,10-03-2023,18:14:00,18:14:00,0,,"['Saint-Étienne-de-Montluc', 'Savenay', 'Pontchâteau', 'Drefféac', 'Saint-Gildas-des-Bois', 'Sévérac', 'Redon']"
Nantes,Noirmoutier-en-l'Île ,TER,57507,10-03-2023,18:15:00,18:15:00,0,,"['Sainte-Pazanne - Mairie', 'Bourgneuf-en-Retz - Centre-Écoles', 'Bouin', 'Beauvoir-sur-Mer', 'Fromentine - la Barre-de-Monts', 'Barbâtre - Rond-Point de Gois', 'La Guérinière - Rond-Point d\'Europe"", \'links\': [], \'coord\': {\'lat\': \'46.969739\', \'lon\': \'-2.239189\'}, \'label\': ""La Guérinière - Rond-Point d\'Europe (La Guérinière)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87463026:Coach\'', 'Noirmoutier-en-l\'Île"", \'links\': [], \'coord\': {\'lat\': \'47.000643\', \'lon\': \'-2.249064\'}, \'label\': ""Noirmoutier-en-l\'Île (Noirmoutier-en-l\'Île)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87320762:Coach\'']"
Nantes,Saint-Gilles-Croix-de-Vie ,TER,859127,10-03-2023,18:18:00,18:18:00,0,,"['Rezé Pont Rousseau', 'Bouaye', 'Port-Saint-Père - Saint-Mars', 'Sainte-Pazanne', 'Machecoul', 'Challans', 'Saint-Hilaire-de-Riez - Gare SNCF', 'Saint-Gilles-Croix-de-Vie']"
Nantes,Savenay ,TER,858427,10-03-2023,18:22:00,18:22:00,0,,"['Chantenay', 'La Basse Indre - Saint-Herblain', 'Couëron', 'Saint-Étienne-de-Montluc', 'Cordemais', 'Savenay']"
Nantes,Châteaubriant - Tram Train ,TER,859612,10-03-2023,18:35:00,18:35:00,0,,"['Haluchère - Batignolles', 'Babinière', 'Erdre-Active', 'La Chapelle Centre', 'La Chapelle - Aulnay', 'Sucé-sur-Erdre', 'Nort-sur-Erdre', 'Abbaretz', 'Issé', 'Châteaubriant - Tram Train']"
Nantes,Clisson ,TER,859775,10-03-2023,18:39:00,18:39:00,0,,"['Saint-Sébastien - Pas Enchantés', 'Saint-Sébastien - Frêne Rond', 'Vertou', 'La Haie-Fouassière', 'Le Pallet', 'Gorges', 'Clisson']"
Nantes,Paris Austerlitz ,OUIGO Train Classique,4076,10-03-2023,18:40:00,18:40:00,0,,"['Angers-Saint-Laud', 'Saumur', 'Saint-Pierre-des-Corps', 'Blois - Chambord', 'Les Aubrais', 'Juvisy', 'Paris Austerlitz']"
Nantes,Saint-Jean-de-Monts - Esplanade de la Mer ,TER,57651,10-03-2023,18:40:00,18:40:00,0,,"['Machecoul', 'Challans', 'Le Perrier', 'Saint-Jean-de-Monts - Gare Routière', 'Saint-Jean-de-Monts - Odysséa - Congrès', 'Saint-Jean-de-Monts - Esplanade de la Mer']"
Nantes,Ancenis ,TER,859476,10-03-2023,18:48:00,18:48:00,0,,"['Thouaré', 'Mauves-sur-Loire', 'Le Cellier', 'Oudon', 'Ancenis']"
Nantes,Rennes ,TER,858392,10-03-2023,19:05:00,19:05:00,0,,['Rennes']
Nantes,Angers-Saint-Laud ,TER,857528,10-03-2023,19:21:00,19:21:00,0,,"['Ancenis', 'Varades - Saint-Florent-le-Vieil', 'Ingrandes sur Loire', 'Champtocé-sur-Loire', 'La Possonnière', 'Angers-Saint-Laud']"
Nantes,Châteaubriant - Tram Train ,TER,859614,10-03-2023,19:35:00,19:35:00,0,,"['Haluchère - Batignolles', 'Babinière', 'Erdre-Active', 'La Chapelle Centre', 'La Chapelle - Aulnay', 'Sucé-sur-Erdre', 'Nort-sur-Erdre', 'Abbaretz', 'Issé', 'Châteaubriant - Tram Train']"
Nantes,Saint-Nazaire ,TER,858029,10-03-2023,19:39:00,19:39:00,0,,"['Saint-Étienne-de-Montluc', 'Savenay', 'Donges', 'Montoir-de-Bretagne', 'La Croix de Méan', 'Penhoët', 'Saint-Nazaire']"
Nantes,Paris - Montparnasse - Hall 1 & 2 ,TGV INOUI,8886,10-03-2023,20:05:00,20:05:00,0,,"['Angers-Saint-Laud', 'Le Mans', 'Paris - Montparnasse - Hall 1 & 2']"
Nantes,Les Sables-d'Olonne ,TER,858881,10-03-2023,20:08:00,20:08:00,0,,"['Clisson', 'Montaigu', 'L\'Herbergement - Les Brouzils"", \'links\': [], \'coord\': {\'lat\': \'46.906946\', \'lon\': \'-1.371279\'}, \'label\': ""L\'Herbergement - Les Brouzils (L\'Herbergement)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87486126:Train\'', 'Belleville-sur-Vie', 'La Roche-sur-Yon', 'La Mothe-Achard', 'Les Sables-d\'Olonne"", \'links\': [], \'coord\': {\'lat\': \'46.500032\', \'lon\': \'-1.781116\'}, \'label\': ""Les Sables-d\'Olonne (Les Sables-d\'Olonne)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87486449:Train\'']"
Orléans,Le Croisic ,TER,860007,10-03-2023,20:10:00,20:10:00,0,,"['Savenay', 'Saint-Nazaire', 'Pornichet', 'La Baule les Pins', 'La Baule-Escoublac', 'Le Pouliguen', 'Batz-sur-Mer', 'Le Croisic']"
Nantes,Noirmoutier-en-l'Île ,TER,57509,10-03-2023,20:15:00,20:15:00,0,,"['Bouin', 'Beauvoir-sur-Mer', 'Fromentine - la Barre-de-Monts', 'Barbâtre - Rond-Point de Gois', 'La Guérinière - Rond-Point d\'Europe"", \'links\': [], \'coord\': {\'lat\': \'46.969739\', \'lon\': \'-2.239189\'}, \'label\': ""La Guérinière - Rond-Point d\'Europe (La Guérinière)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87463026:Coach\'', 'Noirmoutier-en-l\'Île"", \'links\': [], \'coord\': {\'lat\': \'47.000643\', \'lon\': \'-2.249064\'}, \'label\': ""Noirmoutier-en-l\'Île (Noirmoutier-en-l\'Île)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87320762:Coach\'']"
Nantes,Ancenis ,TER,859430,10-03-2023,20:22:00,20:22:00,0,,"['Thouaré', 'Mauves-sur-Loire', 'Le Cellier', 'Oudon', 'Ancenis']"
Nantes,Saint-Gilles-Croix-de-Vie ,TER,37563,10-03-2023,22:20:00,22:20:00,0,,"['Sainte-Pazanne - rue du Vigneau', 'Machecoul', 'Challans', 'Saint-Hilaire-De-Riez - Centre', 'Saint-Hilaire-de-Riez - Gare SNCF', 'Saint-Gilles-Croix-de-Vie']"
Nantes,Bourg-Saint-Maurice ,TGV INOUI,5308,11-03-2023,05:50:00,05:50:00,0,,"['Angers-Saint-Laud', 'Le Mans', 'Massy TGV', 'Chambéry - Challes-les-Eaux', 'Albertville', 'Moûtiers - Salins - Brides-les-Bains', 'Aime - La Plagne', 'Landry', 'Bourg-Saint-Maurice']"
Nantes,Bruxelles-Midi - Brussel-Zuid ,TGV INOUI,9886,11-03-2023,06:01:00,06:01:00,0,,"['Angers-Saint-Laud', 'Le Mans', 'Massy TGV', 'Marne-la-Vallée - Chessy', 'Aéroport Charles de Gaulle 2 TGV', 'TGV Haute Picardie', 'Lille Europe', 'Bruxelles-Midi - Brussel-Zuid']"
Nantes,Nort-sur-Erdre ,TER,859580,11-03-2023,06:10:00,06:10:00,0,,"['Haluchère - Batignolles', 'Babinière', 'Erdre-Active', 'La Chapelle Centre', 'La Chapelle - Aulnay', 'Sucé-sur-Erdre', 'Nort-sur-Erdre']"
Nantes,Angers-Saint-Laud ,TER,857550,11-03-2023,07:09:00,07:09:00,0,,"['Thouaré', 'Mauves-sur-Loire', 'Le Cellier', 'Oudon', 'Ancenis', 'Varades - Saint-Florent-le-Vieil', 'Ingrandes sur Loire', 'Champtocé-sur-Loire', 'La Possonnière', 'Savennières - Béhuard', 'Angers-Saint-Laud']"
Nantes,Sucé-sur-Erdre ,TER,859520,11-03-2023,07:10:00,07:10:00,0,,"['Haluchère - Batignolles', 'Babinière', 'Erdre-Active', 'La Chapelle Centre', 'La Chapelle - Aulnay', 'Sucé-sur-Erdre']"
Nantes,Cholet ,TER,859651,11-03-2023,07:29:00,07:29:00,0,,"['Clisson', 'Cugand', 'Boussay - La Bruffière', 'Torfou-Tiffauges', 'Cholet']"
Nantes,Châteaubriant - Tram Train ,TER,859620,11-03-2023,07:35:00,07:35:00,0,,"['Haluchère - Batignolles', 'Babinière', 'Erdre-Active', 'La Chapelle Centre', 'La Chapelle - Aulnay', 'Sucé-sur-Erdre', 'Nort-sur-Erdre', 'Abbaretz', 'Issé', 'Châteaubriant - Tram Train']"
Nantes,Paris Austerlitz ,OUIGO Train Classique,4080,11-03-2023,07:38:00,07:38:00,0,,"['Angers-Saint-Laud', 'Saumur', 'Saint-Pierre-des-Corps', 'Blois - Chambord', 'Les Aubrais', 'Juvisy', 'Paris Austerlitz']"
Nantes,Clisson ,TER,859797,11-03-2023,07:39:00,07:39:00,0,,"['Saint-Sébastien - Pas Enchantés', 'Saint-Sébastien - Frêne Rond', 'Vertou', 'La Haie-Fouassière', 'Le Pallet', 'Gorges', 'Clisson']"
Nantes,Le Croisic ,TER,858099,11-03-2023,07:46:00,07:46:00,0,,"['Chantenay', 'La Basse Indre - Saint-Herblain', 'Couëron', 'Saint-Étienne-de-Montluc', 'Cordemais', 'Savenay', 'Donges', 'Montoir-de-Bretagne', 'La Croix de Méan', 'Penhoët', 'Saint-Nazaire', 'Pornichet', 'La Baule les Pins', 'La Baule-Escoublac', 'Le Pouliguen', 'Batz-sur-Mer', 'Le Croisic']"
Nantes,Rennes ,TER,858322,11-03-2023,08:05:00,08:05:00,0,,['Rennes']
Nantes,Paris - Montparnasse - Hall 1 & 2 ,TGV INOUI,8864,11-03-2023,08:05:00,08:05:00,0,,"['Angers-Saint-Laud', 'Le Mans', 'Paris - Montparnasse - Hall 1 & 2']"
Nantes,Strasbourg ,TGV INOUI,5482,11-03-2023,08:09:00,08:09:00,0,,"['Angers-Saint-Laud', 'Le Mans', 'Massy TGV', 'Marne-la-Vallée - Chessy', 'Aéroport Charles de Gaulle 2 TGV', 'Champagne-Ardenne TGV', 'Lorraine TGV', 'Strasbourg']"
Nantes,Clisson ,TER,859795,11-03-2023,08:39:00,08:39:00,0,,"['Saint-Sébastien - Pas Enchantés', 'Saint-Sébastien - Frêne Rond', 'Vertou', 'La Haie-Fouassière', 'Le Pallet', 'Gorges', 'Clisson']"
Nantes,Rennes ,TER,857706,11-03-2023,08:44:00,08:44:00,0,,"['Ancenis', 'Angers-Saint-Laud', 'Sablé-sur-Sarthe', 'Laval', 'Vitré', 'Rennes']"
Le Mans,Le Croisic ,TER,857387,11-03-2023,09:04:00,09:04:00,0,,"['Savenay', 'Saint-Nazaire', 'Pornichet', 'La Baule les Pins', 'La Baule-Escoublac', 'Le Pouliguen', 'Batz-sur-Mer', 'Le Croisic']"
Nantes,Pornic ,TER,859243,11-03-2023,09:09:00,09:09:00,0,,"['Rezé Pont Rousseau', 'Bouaye', 'Port-Saint-Père - Saint-Mars', 'Sainte-Pazanne', 'Saint-Hilaire-de-Chaléons', 'Bourgneuf-en-Retz', 'Les Moutiers-en-Retz', 'La Bernerie-en-Retz', 'Pornic']"
Nantes,Saint-Gilles-Croix-de-Vie ,TER,859191,11-03-2023,09:09:00,09:09:00,0,,"['Rezé Pont Rousseau', 'Bouaye', 'Port-Saint-Père - Saint-Mars', 'Sainte-Pazanne', 'Machecoul', 'Challans', 'Saint-Hilaire-de-Riez - Gare SNCF', 'Saint-Gilles-Croix-de-Vie']"
Toulouse Matabiau,Bayonne ,Intercités,62013,10-03-2023,11:37:00,11:37:00,0,,"['Pau', 'Bayonne']"
Toulouse Matabiau,Bayonne ,Intercités,62003,10-03-2023,11:47:00,11:47:00,0,,"['Tarbes', 'Lourdes', 'Pau', 'Orthez', 'Bayonne']"
Toulouse Matabiau,Muret ,TER,872607,10-03-2023,12:04:00,12:04:00,0,,"['Saint-Agne', 'Portet - Saint-Simon', 'Muret']"
Toulouse Matabiau,Narbonne ,TER,423321,10-03-2023,12:04:00,12:04:00,0,,"['Labège - Innopole', 'Labège - Village', 'Escalquens', 'Montlaur', 'Baziège', 'Villenouvelle', 'Villefranche-de-Lauragais', 'Avignonet', 'Castelnaudary', 'Bram', 'Carcassonne', 'Lézignan-Corbières', 'Narbonne']"
Toulouse Matabiau,Paris - Montparnasse - Hall 1 & 2 ,TGV INOUI,8512,10-03-2023,12:27:00,12:27:00,0,,"['Agen', 'Bordeaux Saint-Jean', 'Angoulême', 'Paris - Montparnasse - Hall 1 & 2']"
Toulouse Matabiau,Narbonne ,TER,423009,10-03-2023,13:17:00,13:17:00,0,,"['Labège - Innopole', 'Labège - Village', 'Escalquens', 'Montlaur', 'Baziège', 'Villenouvelle', 'Villefranche-de-Lauragais', 'Avignonet', 'Castelnaudary', 'Bram', 'Carcassonne', 'Lézignan-Corbières', 'Narbonne']"
Marseille - Saint-Charles,Bordeaux Saint-Jean ,Intercités,4758,10-03-2023,13:30:00,13:25:00,5,Prise en charge de clients en correspondance,"['Montauban Ville Bourbon', 'Marmande', 'Bordeaux Saint-Jean']"
Toulouse Matabiau,Bayonne ,Intercités,62015,10-03-2023,13:37:00,13:37:00,0,,"['Pau', 'Bayonne']"
Toulouse Matabiau,Boussens ,TER,872617,10-03-2023,13:42:00,13:42:00,0,,"['Saint-Agne', 'Portet - Saint-Simon', 'Muret', 'Le Fauga', 'Longages - Noé', 'Carbonne', 'Cazères-sur-Garonne', 'Martres-Tolosane', 'Boussens']"
Toulouse Matabiau,Carcassonne ,TER,423323,10-03-2023,14:16:00,14:16:00,0,,"['Labège - Innopole', 'Labège - Village', 'Escalquens', 'Montlaur', 'Baziège', 'Villenouvelle', 'Villefranche-de-Lauragais', 'Avignonet', 'Castelnaudary', 'Bram', 'Carcassonne']"
Toulouse Matabiau,Agen ,TER,871818,10-03-2023,14:32:00,14:32:00,0,,"['Castelnau-d\'Estrétefonds"", \'links\': [], \'coord\': {\'lat\': \'43.786195\', \'lon\': \'1.341821\'}, \'label\': ""Castelnau-d\'Estrétefonds (Castelnau-d\'Estrétefonds)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87611665:Train\'', 'Montauban Ville Bourbon', 'Lavilledieu', 'Castelsarrasin', 'Moissac', 'Valence d\'Agen"", \'links\': [], \'coord\': {\'lat\': \'44.111643\', \'lon\': \'0.891595\'}, \'label\': ""Valence d\'Agen (Valence)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87611863:Train\'', 'Lamagistère', 'Agen']"
Bordeaux Saint-Jean,Marseille - Saint-Charles ,Intercités,4661,10-03-2023,14:45:00,14:45:00,0,,"['Carcassonne', 'Narbonne', 'Béziers', 'Montpellier Saint-Roch', 'Nîmes Centre', 'Arles', 'Marseille - Saint-Charles']"
Toulouse Matabiau,Cahors ,TER,871614,10-03-2023,14:58:00,14:58:00,0,,"['Lacourtensourt', 'Saint-Jory', 'Castelnau-d\'Estrétefonds"", \'links\': [], \'coord\': {\'lat\': \'43.786195\', \'lon\': \'1.341821\'}, \'label\': ""Castelnau-d\'Estrétefonds (Castelnau-d\'Estrétefonds)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87611665:Train\'', 'Grisolles', 'Dieupentale', 'Montbartier', 'Montauban Ville Bourbon', 'Albias', 'Caussade', 'Lalbenque - Fontanes', 'Cahors']"
Toulouse Matabiau,Bayonne ,Intercités,62017,10-03-2023,15:37:00,15:37:00,0,,"['Pau', 'Bayonne']"
Toulouse Matabiau,Mazamet ,TER,872408,10-03-2023,15:43:00,15:43:00,0,,"['Montrabé', 'Montastruc-la-Conseillère', 'Saint-Sulpice', 'Les Cauquillous', 'Lavaur', 'Damiatte - Saint-Paul', 'Vielmur-sur-Agout', 'Castres', 'Labruguière', 'Mazamet']"
Toulouse Matabiau,Montauban Ville Bourbon ,TER,871840,10-03-2023,16:01:00,16:01:00,0,,"['Lacourtensourt', 'Saint-Jory', 'Castelnau-d\'Estrétefonds"", \'links\': [], \'coord\': {\'lat\': \'43.786195\', \'lon\': \'1.341821\'}, \'label\': ""Castelnau-d\'Estrétefonds (Castelnau-d\'Estrétefonds)"", \'equipments\': [], \'id\': \'stop_point:SNCF:87611665:Train\'', 'Grisolles', 'Dieupentale', 'Montbartier', 'Montauban Ville Bourbon']"
Toulouse Matabiau,Narbonne ,TER,870625,10-03-2023,16:04:00,16:04:00,0,,"['Montaudran', 'Labège - Innopole', 'Escalquens', 'Baziège', 'Villenouvelle', 'Villefranche-de-Lauragais', 'Avignonet', 'Castelnaudary', 'Bram', 'Carcassonne', 'Lézignan-Corbières', 'Narbonne']"
Toulouse Matabiau,Boussens ,TER,872883,10-03-2023,16:04:00,16:04:00,0,,"['Saint-Agne', 'Portet - Saint-Simon', 'Muret', 'Le Fauga', 'Longages - Noé', 'Carbonne', 'Cazères-sur-Garonne', 'Martres-Tolosane', 'Boussens']"
Toulouse Matabiau,Paris - Montparnasse - Hall 1 & 2 ,TGV INOUI,8514,10-03-2023,16:23:00,16:23:00,0,,"['Agen', 'Bordeaux Saint-Jean', 'Massy TGV', 'Paris - Montparnasse - Hall 1 & 2']"
Bordeaux Saint-Jean,Marseille - Saint-Charles ,Intercités,4663,10-03-2023,16:44:00,16:44:00,0,,"['Carcassonne', 'Narbonne', 'Béziers', 'Montpellier Saint-Roch', 'Nîmes Centre', 'Marseille - Saint-Charles']"
Toulouse Matabiau,Nîmes Centre ,TER,876207,10-03-2023,16:50:00,16:50:00,0,,"['Montaudran', 'Labège - Innopole', 'Labège - Village', 'Escalquens', 'Baziège', 'Villefranche-de-Lauragais', 'Avignonet', 'Castelnaudary', 'Bram', 'Carcassonne', 'Lézignan-Corbières', 'Narbonne', 'Béziers', 'Agde', 'Sète', 'Frontignan', 'Montpellier Saint-Roch', 'Saint-Aunès', 'Baillargues', 'Valergues - Lansargues', 'Lunel-Viel', 'Lunel', 'Vergèze - Codognan', 'Nîmes Centre']"
Toulouse Matabiau,Boussens ,TER,872627,10-03-2023,17:06:00,17:06:00,0,,"['Saint-Agne', 'Portet - Saint-Simon', 'Muret', 'Le Fauga', 'Longages - Noé', 'Carbonne', 'Cazères-sur-Garonne', 'Martres-Tolosane', 'Boussens']"
Toulouse Matabiau,Mazamet ,TER,872412,10-03-2023,17:19:00,17:19:00,0,,"['Montrabé', 'Montastruc-la-Conseillère', 'Saint-Sulpice', 'Les Cauquillous', 'Lavaur', 'Damiatte - Saint-Paul', 'Vielmur-sur-Agout', 'Castres', 'Labruguière', 'Mazamet']"
